matching_id	role	cancer_id	cancer_normalized	gene_hugo_id	gene_entrez_id	gene_normalized	citation_count
1c926db63e3a51e092f87507285a2054	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:7059	4255	MGMT	1
8575cb1e2e5e4d47df3582036649d785	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:6847	5609	MAP2K7	1
ce199c76280c273557513dad10f13512	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:673	392	ARHGAP1	1
92cfa39b503a9f95e313e6b384ece428	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:6692	4035	LRP1	1
d2111ceacab06e4a9d3e3aa9b0009195	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:6430	3875	KRT18	1
5b978afd727469d7c5dea0876b8c38ac	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:6407	3845	KRAS	1
7ec7b2e18786e8c0fe67fa01d550d49e	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:6358	5655	KLK10	1
d4fb2908bcaac5bf88931f81bba3043d	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:6347	10365	KLF2	1
9c0b19dc45a190b644a680dac38c329a	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:6319	11127	KIF3A	1
d00a957d77980bd372a91cd934db0bd2	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:6193	3718	JAK3	1
7940854d065f419006d44741a3c394f4	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:6164	9358	ITGBL1	1
d0ac62a6d638c71137c56bb929557ae6	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:583	324	APC	1
cb4737108305a44c1cf9a4a4a1e96454	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:5036	3184	HNRNPD	1
aee039a67b2d6868d7cb5f1aa9388d5b	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:5022	3170	FOXA2	1
b998099da8861f0b5309dc80faa3f676	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:4909	3090	HIC1	1
0767e840e9c9f5f2a71c39d951c15b58	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:4451	2719	GPC3	1
1ae486d751ad34d58ac93f29f7d7547a	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:4285	2707	GJB3	1
8ab1287a2cb7ee0ed519a6ad32dbc8c7	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:3972	11167	FSTL1	1
622b34aa6a744036a65333061e9e8dbc	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:3942	2475	MTOR	1
8e960bc2e56ef878eb57ea75c57aeacd	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:392	208	AKT2	1
b90d973fbd67aff03b962c99c789a5a8	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:3804	27022	FOXD3	1
2a4f65da5f86114f06f66065c24995ce	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:3719	2287	FKBP3	1
9d3e7f208504228cd8006c3326c79b5b	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:3527	2146	EZH2	1
87209d15aceecb0c1fb68bf0a81b52fd	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:3489	2114	ETS2	1
d4bb88a612c8d99b688ca83c5fed8a15	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:3433	2067	ERCC1	1
4707d88182c89aed37856555507297a7	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:3378	2036	EPB41L1	1
633d361f7653ee07aeea5dd263de120c	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:3350	2023	ENO1	1
4bb90442c79798b5cc25dea6ea602bfc	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:3239	1959	EGR2	1
61265df9b67ac01796889cb79606fd91	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:3238	1958	EGR1	1
2bd34f62dd5b5be23478b22f4c1e22c2	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:32371	92162	TMEM88	1
82e59c199d72cc7e1a5a74a6a252dc87	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:3236	1956	EGFR	1
62227c1a01a2d3433afcb3651664cebb	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:30406	94031	HTRA3	1
0e99807b7d6f8fad2f024dea6d12f6c8	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:30142	9518	GDF15	1
14b678d74ccba5c0e982f9c8e3ef4d12	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:30130	152559	PAQR3	1
25267d665491666b64fa8aa0339422be	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:3009	1803	DPP4	1
0bf61da7f9efd10beee6b2e71f5d888e	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:30043	55824	PAG1	1
e4cc4db5f736ecb4948ef8610475fd4e	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:29484	80312	TET1	1
1ea4aab41b68684371840aee613bf4be	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:29302	57650	CIP2A	1
79adc95ac739211e06c659b15f56dddb	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:29299	57643	ZSWIM5	1
812cb1e3af3793f42befa5b2f15d8787	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:28288	113277	TMEM106A	1
d48fea54273b119c0645b903503a8504	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:28105	116135	LRRC3B	1
90818b47d549748e038410e35f54817e	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:2687	1620	BRINP1	1
76c4d606e491cf728b27eedcef42e4a5	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:2584	1540	CYLD	1
7df330ba3b28fb7425197767994ec99a	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:25715	60672	MIIP	1
ac2afb5c57d1ec9f38ce30909f2d0675	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:25607	55273	TMEM100	1
0a6acf24e846cceed470b575021cdfb2	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:25163	116071	BATF2	1
a4d507ef1cd35e18093c7b425af94cc0	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:24125	257019	FRMD3	1
f16384cb51f433bd95697a541af293b7	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:23578	80013	MINDY3	1
2fcb83ae9ea5e0ff1ea8c1671f57c7d2	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:23041	57107	PDSS2	1
ad4c991f79dae62efaa0472113cfa3b1	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:2235	1316	KLF6	1
0451cc3cb2540d46c7cf90544afb9a19	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:21637	23314	SATB2	1
b658c18a08180282e0822076a8413dc5	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:21449	80760	ITIH5	1
76aa842378dcb258e0a53910c20d20c2	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:20793	83937	RASSF4	1
bcdf0bf306ee4504f57dde030dc31210	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:19412	51364	ZMYND10	1
971a6f13564f6ccff764d77d30ce7afa	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:19391	9021	SOCS3	1
27376b57b99be9bf5e1e1093a44fe40f	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:19353	25942	SIN3A	1
34fa8ab07013e9fd1eb1fa650d41f0cf	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:18782	8030	CCDC6	1
dc165649289f80d43f2de5df2812bf7c	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:18384	92304	SCGB3A1	1
383f8b3f37c86037eec959adb550377f	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:18078	51341	ZBTB7A	1
0265a96cb1a8427b4b4223ac2e6ee5be	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:1788	1030	CDKN2B	1
c72543dcad83bbdb4ab1c0b2aa928518	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:1785	1027	CDKN1B	1
35580242c3ad1b06b7b5c875a41956e5	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:1784	1026	CDKN1A	1
0b7e0a86d8b031d5041e34f1f6bf7799	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:1773	1019	CDK4	1
266d4e20bb2b47c5d4f4896a7fcd512d	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:17034	11334	TUSC2	1
0e5588015227b4446721c7c89b492c42	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:17002	51588	PIAS4	1
7c9d1896acda7b19f76c2e4751047dba	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:16966	10771	ZMYND11	1
81566604f6ed3bd4de3b4b0c826652cb	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:16876	9915	ARNT2	1
4fa39b0c9790b8b0f556cbfb196d3c33	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:16524	51552	RAB14	1
fd70efe94202e858477fd0a6bd314225	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:16289	11074	TRIM31	1
a2bd6dcf5402bec61e8ba0ce3d7e7005	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:15971	7251	TSG101	1
b23c5da99f4f2e0b1387c962d258e594	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:1587	23582	CCNDBP1	1
74f59c89e51c19922029a410353207e6	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:15563	27178	IL37	1
23dc6b5d1788ab0ddd7a2539ade288d7	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:15533	81848	SPRY4	1
a4f1ed914acf4a640edd884a05ba8f72	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:15464	11005	SPINK5	1
57827ab1ffa319d2faa43aceea1d78db	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:1527	857	CAV1	1
df8a815e38102f810966498e3ec674d3	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:14620	26136	TES	1
1d2add8c817047fb59449181b72fd3dc	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:14068	10014	HDAC5	1
3c2427257d16e5d4b2c9382086156578	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:13658	59277	NTN4	1
a04d59e87d354951c0336e26535ef8ac	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:13404	57575	PCDH10	1
2a60dd4cea44eff348c6d6535ca6382a	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:13221	53335	BCL11A	1
2b5a71f82e6d1a5f94d4bae35a346547	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:12816	7508	XPC	1
4b143c26d55f31146266431656138a89	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:12799	51741	WWOX	1
d12212a72207fec2b2f8d95d305603b2	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:12765	8456	FOXN1	1
7e087a5fc5375d10ff949f6341439a58	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:12687	7428	VHL	1
97cb61348e7bd264417fc06f62b65276	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:12557	115426	UHRF2	1
907a19e99410b56430bfb42ba657c482	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:12556	29128	UHRF1	1
8ac4606ef5646c60654d02b3ccfec53f	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:11894	7126	TNFAIP1	1
db8d45982e85980a6d697f52e11c8413	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:11771	7045	TGFBI	1
c1efe34e25e3848422e27c34954b7e85	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:11634	6925	TCF4	1
af617caab3288e50b4c38da0eacb6edf	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:11597	6909	TBX2	1
b9dfaefe3350f6915998d9fae6792d92	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:11491	6850	SYK	1
f1e9453634c25da4bcaf97449d208fa4	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:11479	6839	SUV39H1	1
439add4a849fa2f12759030acb751066	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:11364	6774	STAT3	1
71f20f8aae2d29c6157fab558a099c1c	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:11345	8434	RECK	1
9be31af2f50fc652b21832a59b1df786	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:1132	10950	BTG3	1
b3ec36d91b675b8a0492d40bb353cc4e	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:11254	8405	SPOP	1
c0d1e04eb9f09dcca421ade179e7326b	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:11200	6659	SOX4	1
5dd3326a469404f595a1d1b7988a7e59	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:11172	6642	SNX1	1
d454e39242ea1c817dc3f1ef421a8be8	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:11110	8289	ARID1A	1
8dcc01813ebb6a9d70a5722beee5029b	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:11100	6597	SMARCA4	1
16941eeab7bbe3a5279e2b9250d35b68	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:1087	666	BOK	1
b6793bf4eaf709b990d94c9814f72fed	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:108	43	ACHE	1
78b6b4b6c30c2e93972baa087d344027	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:10728	6405	SEMA3F	1
b2a5a96c8c7b6fe094384da4553b0fe5	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:10494	6275	S100A4	1
83b16d092c5a6b8d8d8d0fc693821400	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:10435	27330	RPS6KA6	1
64720ad77a724eaf76fbe979ad9ff398	Tumor_Suppressor	DOID:3907	lung squamous cell carcinoma	HGNC:9678	5800	PTPRO	1
cf1832502deefd5c5d792d873c1d3a9f	Tumor_Suppressor	DOID:3907	lung squamous cell carcinoma	HGNC:8949	5268	SERPINB5	1
1caec1bcaef906fe4ed012dffed4d39a	Tumor_Suppressor	DOID:3907	lung squamous cell carcinoma	HGNC:708	10092	ARPC5	1
6131cca96ca3b546f93c350c212481fb	Tumor_Suppressor	DOID:3907	lung squamous cell carcinoma	HGNC:2634	1573	CYP2J2	1
7007ee270e70a6cef930adb5d098f1f4	Tumor_Suppressor	DOID:3907	lung squamous cell carcinoma	HGNC:1814	634	CEACAM1	1
83ce2091988613aadc46711bcb1c6e5c	Tumor_Suppressor	DOID:3907	lung squamous cell carcinoma	HGNC:17098	23405	DICER1	1
18add4782153af14395b2af3ced4ab30	Tumor_Suppressor	DOID:3907	lung squamous cell carcinoma	HGNC:16861	10401	PIAS3	1
82e8118e5412ee957a15b5a6469eba2a	Tumor_Suppressor	DOID:3905	lung carcinoma	HGNC:739	430	ASCL2	1
0a1226f6f8ec8e34500b75dabc7f1fac	Tumor_Suppressor	DOID:3905	lung carcinoma	HGNC:6348	9314	KLF4	1
a60787ab2fa2f39c0612c23d6a16223a	Tumor_Suppressor	DOID:3905	lung carcinoma	HGNC:5154	3248	HPGD	1
dda9ae8d793c115b251eaab0060ba3be	Tumor_Suppressor	DOID:3905	lung carcinoma	HGNC:4892	3081	HGD	1
3bcd2389d971b33e42812ab1df570cba	Tumor_Suppressor	DOID:3905	lung carcinoma	HGNC:24265	51651	PTRH2	1
11d6396993ec73b6383c17ddba3baf94	Tumor_Suppressor	DOID:3905	lung carcinoma	HGNC:22978	9682	KDM4A	1
3c928d1b10d948358f3a922187860df5	Tumor_Suppressor	DOID:3905	lung carcinoma	HGNC:1787	1029	CDKN2A	1
1b906a76e02917a1852b43146d44e198	Tumor_Suppressor	DOID:3905	lung carcinoma	HGNC:1557	23492	CBX7	1
4b0ee21ce5af0d01943c0e37f68518fa	Tumor_Suppressor	DOID:3905	lung carcinoma	HGNC:1554	8535	CBX4	1
6de9fd0f5e1b778b2d1712432e824a56	Tumor_Suppressor	DOID:3905	lung carcinoma	HGNC:14879	26512	INTS6	1
b89d14559b969cffbb572a2480287b42	Tumor_Suppressor	DOID:3905	lung carcinoma	HGNC:11771	7045	TGFBI	1
aee1938af8851fcac2f34424d490080d	Tumor_Suppressor	DOID:3905	lung carcinoma	HGNC:11346	11009	IL24	1
ce1b49365f2bce20a86907322eb23ba2	Tumor_Suppressor	DOID:3904	bronchus carcinoma	HGNC:1787	1029	CDKN2A	1
1042c241f8ae817e512e77aead7af83e	Tumor_Suppressor	DOID:3869	childhood medulloblastoma	HGNC:11247	10653	SPINT2	1
49394f20f123df5c5cfcb62f66c24f42	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:9681	5802	PTPRS	1
f70420117c6afefce951fe4b4593b897	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:9673	5795	PTPRJ	1
dff14430a15127f774df01fb9b2255d1	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:9645	5782	PTPN12	1
5d330e924add5957372578875fee75f5	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:9644	5781	PTPN11	1
bdec7e8973f60c719ccbc1aab9af9bf9	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:9588	5728	PTEN	1
6364549cf1e3137bb627dc78df88a296	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:9491	5652	PRSS8	1
4306a3bedaf465c3bf161b19ace1e3ec	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:9486	5646	PRSS3	1
617d2456c555109703a6c737231e26cc	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:9352	5052	PRDX1	1
7f4de26cd86f6aa851554764df947120	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:9142	5396	PRRX1	1
9bc7eaad974d4604fbd9ce9b02427cbf	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:910	563	AZGP1	1
56c9403eb3637f1c20643fc4c789a257	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:9004	5307	PITX1	1
a649050253770a43687e0a4b7b135506	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:8912	5245	PHB	1
e2effe56e29204ad926eab1eee024e07	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:8763	27250	PDCD4	1
df2e2e023f061bd2aaf2ab2f9dfc730b	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:785	467	ATF3	1
294cbf1cf0d63af2118cc41ae83d4257	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:7413	4507	MTAP	1
f1ff0373fd283723f803ae30a8cfc52a	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:6817	4118	MAL	1
8fa107b69345b8da70f9357c2ba3f440	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:671	390	RND3	1
8eab7b959486abf781c1e87391ddbd0c	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:6513	3927	LASP1	1
108ea74e11481be4936bb4d64fb236f7	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:6490	3914	LAMB3	1
906eba6e6ae23312a392e223d6849df3	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:6349	688	KLF5	1
5e96cee4e38288e7421ab07fb7e625a6	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:6207	3728	JUP	1
66766720db9b777cf960cbe371c765cf	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:5958	3550	IK	1
3afe10443b0f698272bedcc45bac2ee0	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:5213	3295	HSD17B4	1
5aa6f991ee49caf493956ab84cec7614	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:5009	8091	HMGA2	1
0ef6d4e37000dd0da088728b5c1aebaf	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:4097	10912	GADD45G	1
d205d0fc5f3368e1a3e6d70f15423004	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:3819	2308	FOXO1	1
196d26d19ced0ed7148bb6c91ce9b4c7	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:3810	2295	FOXF2	1
9a0c13fe64e09292e6ef93452d269156	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:3522	2070	EYA4	1
ad859cccb4dc2d0fe248285f106031ee	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:3432	2066	ERBB4	1
f0ad581265eb364476ed0afc0e050246	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:33984	644943	RASSF10	1
d256a3141e376b0b5ac6a06eeb1fef56	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:3380	23136	EPB41L3	1
325a70920fd51cc90721c7db0b3fcb8f	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:33739	342897	NCCRP1	1
24a2c923a0a619edfec5525779ba5276	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:3072	1848	DUSP6	1
cfc90ecb1fb34c8e3edd1de98c620262	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:29875	54544	CRCT1	1
a97c1bd6dcf65186bcf01233372e6e98	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:2917	1748	DLX4	1
776914813cd3a62f6fcc52f420162cdb	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:27954	339967	TMPRSS11A	1
4fe0fcf9596d04ef86c8938e115c139d	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:2674	1612	DAPK1	1
f6106f925e959b71f9334c9fde95bb5b	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:2662	1601	DAB2	1
90db7acd8333bc480f4d13516b1eaf1f	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:26192	79961	DENND2D	1
d30825f86954f1b8aa2f915199b67292	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:2515	1500	CTNND1	1
674af7a46e75e0c9c58f6086a05be524	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:24265	51651	PTRH2	1
6aedc894ecaec7c834a454c406db9dcd	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:24217	9541	CIR1	1
5e0064676fa7916ccb46b41e1996065f	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:2338	1381	CRABP1	1
078cc0da51f9b98d41c3cbc7236951ba	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:226	104	ADARB1	1
7a97a3da5f070cd7008f7ea203f9c814	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:21231	168002	DACT2	1
93e458fd719f75e3038dd51258cd7601	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:1939	10752	CHL1	1
8edf4a2f2b3a74efcad42e29d405938f	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:19174	123920	CMTM3	1
7461232f13dd6fc5d1f71e519ad5a4cf	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:18140	51458	RHCG	1
5c3da6bf78028724279d90d0132c3887	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:18122	64321	SOX17	1
5e1a775aa6e99994ac1644b298ed8f63	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:18081	11197	WIF1	1
f8cf45912d13f7c1ea440c6c8ff5813f	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:18022	94241	TP53INP1	1
b14529246edf08ad0cc7181d94136b38	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:1798	1038	CDR1	1
9077e18c2ee1d3678f6750842e7a5a92	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:1788	1030	CDKN2B	1
f13d332ee3485ca5f702243eabc1f339	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:1787	1029	CDKN2A	1
2284e8f0ca033c2ffc17a28a976aedb3	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:1773	1019	CDK4	1
58fae2b048106a9feabd7ec33c160b85	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:17409	84911	ZNF382	1
519f34bab11a050bf8443ba05f530025	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:17175	51196	PLCE1	1
d8e08a8a61f1b3ea1aaeb03b143127f2	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:16937	10550	ARL6IP5	1
f3570b403dbf6e0ee781e74c30f1affc	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:16712	55294	FBXW7	1
c588335e80c593fa4cb3ba4f9659a149	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:16051	56288	PARD3	1
a30de81a39cb9bc1e80f95baea719617	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:15962	57332	CBX8	1
451f08ba9a7ad04eed538fbb20ff4196	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:15831	23635	SSBP2	1
7c66c18f0b581f4143c86670aa9d9ec8	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:15767	10979	FERMT2	1
8f2d1c824fdea0ade8845fd26cb9d6c9	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:14678	115207	KCTD12	1
7875327ed197dc2585254ec73c39b1c1	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:14460	57447	NDRG2	1
8aea7f5630e7e49def76a87aea09e430	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:14267	27253	PCDH17	1
d5a6bf6e42d581d076ad98d17ded1cb9	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:13276	9538	EI24	1
a79abb6c28ec88792c6f32ee84b06c85	Tumor_Suppressor	DOID:3748	esophagus squamous cell carcinoma	HGNC:13232	11228	RASSF8	1
